"","simu","n","p","omega_structure","zi_type","zi_config","method","criterion","omega_rmse","AUC","rmse_fit","fallout","recall","precision","f1_score","time"
"186","2","300","20","preferential_attachment","covar","covar_1","PLN_ZIvar","BIC","0.12","0.530493","0.544761004860423","0","0.053","1","0.1","12.1677041053772"
"187","3","300","20","preferential_attachment","covar","covar_1","PLN","BIC","0.14","0.4243745","0.490805129279712","0.105","0.263","0.217","0.238","39.5915155410767"
"188","3","300","20","preferential_attachment","covar","covar_1","ZIPLN","BIC","0.1","0.4983655","0.60364775621879","0.006","0.263","0.833","0.4","14.0552859306335"
"189","3","300","20","preferential_attachment","covar","covar_1","PLN_ZIvar","BIC","0.12","0.5860095","0.557967696175421","0.023","0.316","0.6","0.414","12.372599363327"
"190","4","300","20","preferential_attachment","covar","covar_1","PLN","BIC","0.14","0.2951915","0.510105197166085","0.082","0.211","0.222","0.216","39.5812902450562"
"191","4","300","20","preferential_attachment","covar","covar_1","ZIPLN","BIC","0.11","0.7449935","0.622579513436152","0","0",NA,"0","15.6969056129456"
"192","4","300","20","preferential_attachment","covar","covar_1","PLN_ZIvar","BIC","0.11","0.7303405","0.579159702773904","0","0.053","1","0.1","17.4520182609558"
"193","5","300","20","preferential_attachment","covar","covar_1","PLN","BIC","0.15","0.5108365","0.506841286396375","0.123","0.316","0.222","0.261","28.1938173770905"
"194","5","300","20","preferential_attachment","covar","covar_1","ZIPLN","BIC","0.1","0.5902205","0.593957325577702","0.018","0.421","0.727","0.533","21.3378820419312"
"195","5","300","20","preferential_attachment","covar","covar_1","PLN_ZIvar","BIC","0.12","0.6906995","0.560983908766805","0.018","0.421","0.727","0.533","10.2778646945953"
"196","6","300","20","preferential_attachment","covar","covar_1","PLN","BIC","0.13","0.445127","0.508134484231915","0.485","0.842","0.162","0.271","23.2812149524689"
"197","6","300","20","preferential_attachment","covar","covar_1","ZIPLN","BIC","0.12","0.4700415","0.6160043621806","0","0.263","1","0.417","18.2575011253357"
"198","6","300","20","preferential_attachment","covar","covar_1","PLN_ZIvar","BIC","0.11","0.7702975","0.584088432643725","0.029","0.421","0.615","0.5","12.4168243408203"
"199","7","300","20","preferential_attachment","covar","covar_1","PLN","BIC","0.14","0.3665485","0.486112828747979","0.099","0.158","0.15","0.154","18.86545753479"
"200","7","300","20","preferential_attachment","covar","covar_1","ZIPLN","BIC","0.09","0.6085425","0.603344660328537","0.006","0.263","0.833","0.4","11.3810033798218"
"201","7","300","20","preferential_attachment","covar","covar_1","PLN_ZIvar","BIC","0.11","0.6074715","0.567007157021298","0","0",NA,"0","8.94118547439575"
"202","8","300","20","preferential_attachment","covar","covar_1","PLN","BIC","0.15","0.397094","0.421127750571525","0.316","0.263","0.085","0.128","20.6314451694489"
"203","8","300","20","preferential_attachment","covar","covar_1","ZIPLN","BIC","0.1","0.3822485","0.535289370104847","0.023","0.316","0.6","0.414","22.4455752372742"
"204","8","300","20","preferential_attachment","covar","covar_1","PLN_ZIvar","BIC","0.12","0.541741","0.496489561804774","0.023","0.368","0.636","0.467","10.0067915916443"
"205","9","300","20","preferential_attachment","covar","covar_1","PLN","BIC","0.14","0.3787425","0.504251031428518","0.404","0.474","0.115","0.186","12.848518371582"
"206","9","300","20","preferential_attachment","covar","covar_1","ZIPLN","BIC","0.12","0.7576915","0.613718554550982","0","0.263","1","0.417","12.9436581134796"
"207","9","300","20","preferential_attachment","covar","covar_1","PLN_ZIvar","BIC","0.11","0.7542015","0.574062789660505","0","0.158","1","0.273","10.3650579452515"
"208","10","300","20","preferential_attachment","covar","covar_1","PLN","BIC","0.14","0.3217205","0.502389053644613","0.094","0.368","0.304","0.333","37.7191541194916"
"209","10","300","20","preferential_attachment","covar","covar_1","ZIPLN","BIC","0.1","0.5865975","0.566140443897597","0.047","0.526","0.556","0.541","14.0725750923157"
"210","10","300","20","preferential_attachment","covar","covar_1","PLN_ZIvar","BIC","0.12","0.56845","0.548662673236531","0.041","0.526","0.588","0.556","20.1980626583099"
"211","11","300","20","preferential_attachment","covar","covar_1","PLN","BIC","0.13","0.2961875","0.455079095882653","0.146","0.105","0.074","0.087","31.6352622509003"
"212","11","300","20","preferential_attachment","covar","covar_1","ZIPLN","BIC","0.1","0.6714435","0.591158437589867","0","0",NA,"0","13.2008559703827"
"213","11","300","20","preferential_attachment","covar","covar_1","PLN_ZIvar","BIC","0.11","0.7053205","0.539645624756394","0","0",NA,"0","9.81412291526794"
"214","12","300","20","preferential_attachment","covar","covar_1","PLN","BIC","0.15","0.379083","0.476048832176556","0.111","0.158","0.136","0.146","23.1437921524048"
"215","12","300","20","preferential_attachment","covar","covar_1","ZIPLN","BIC","0.15","0.5452445","0.59613524577272","0.029","0.263","0.5","0.345","22.8359909057617"
"216","12","300","20","preferential_attachment","covar","covar_1","PLN_ZIvar","BIC","0.11","0.6485895","0.545880103170614","0.035","0.263","0.455","0.333","13.1083698272705"
"217","13","300","20","preferential_attachment","covar","covar_1","PLN","BIC","0.16","0.363116","0.450274245643122","0.257","0.368","0.137","0.2","21.9139585494995"
"218","13","300","20","preferential_attachment","covar","covar_1","ZIPLN","BIC","0.15","0.5524445","0.609702480831325","0","0.158","1","0.273","19.0210824012756"
"219","13","300","20","preferential_attachment","covar","covar_1","PLN_ZIvar","BIC","0.13","0.5794665","0.535253952322198","0","0.211","1","0.348","21.0097057819366"
"220","14","300","20","preferential_attachment","covar","covar_1","PLN","BIC","0.17","0.3867015","0.466057069984291","0.199","0.263","0.128","0.172","20.071946144104"
"221","14","300","20","preferential_attachment","covar","covar_1","ZIPLN","BIC","0.15","0.5668185","0.61764610067364","0","0.158","1","0.273","11.41077876091"
"222","14","300","20","preferential_attachment","covar","covar_1","PLN_ZIvar","BIC","0.14","0.6859505","0.549788450542813","0.006","0.368","0.875","0.519","12.4241135120392"
"223","15","300","20","preferential_attachment","covar","covar_1","PLN","BIC","0.15","0.370546","0.457162885171552","0.129","0.316","0.214","0.255","22.5261414051056"
"224","15","300","20","preferential_attachment","covar","covar_1","ZIPLN","BIC","0.11","0.341195","0.574884164735043","0.023","0.368","0.636","0.467","16.4194793701172"
"225","15","300","20","preferential_attachment","covar","covar_1","PLN_ZIvar","BIC","0.12","0.4369725","0.533145916124376","0","0.158","1","0.273","9.47725462913513"
"226","16","300","20","preferential_attachment","covar","covar_1","PLN","BIC","0.15","0.330642","0.42800739099948","0.129","0.211","0.154","0.178","23.249237537384"
"227","16","300","20","preferential_attachment","covar","covar_1","ZIPLN","BIC","0.11","0.3768815","0.566886748945089","0","0.105","1","0.19","15.7579038143158"
"228","16","300","20","preferential_attachment","covar","covar_1","PLN_ZIvar","BIC","0.13","0.5706805","0.50644453437842","0","0.263","1","0.417","11.9522974491119"
"229","17","300","20","preferential_attachment","covar","covar_1","PLN","BIC","0.15","0.3176825","0.47915207773408","0.234","0.316","0.13","0.185","30.4435610771179"
"230","17","300","20","preferential_attachment","covar","covar_1","ZIPLN","BIC","0.11","0.668393","0.590369448357576","0.006","0.316","0.857","0.462","17.7735633850098"
"231","17","300","20","preferential_attachment","covar","covar_1","PLN_ZIvar","BIC","0.12","0.561615","0.555614230912637","0.006","0.263","0.833","0.4","9.77580523490906"
"232","18","300","20","preferential_attachment","covar","covar_1","PLN","BIC","0.14","0.38652","0.484654138248061","0.094","0.158","0.158","0.158","41.5535755157471"
"233","18","300","20","preferential_attachment","covar","covar_1","ZIPLN","BIC","0.09","0.4658735","0.590749505643237","0","0.053","1","0.1","16.9036827087402"
"234","18","300","20","preferential_attachment","covar","covar_1","PLN_ZIvar","BIC","0.11","0.554549","0.546364496051593","0","0.105","1","0.19","11.9599661827087"
"235","19","300","20","preferential_attachment","covar","covar_1","PLN","BIC","0.14","0.375476","0.519072448177205","0.14","0.111","0.077","0.091","19.9985888004303"
"236","19","300","20","preferential_attachment","covar","covar_1","ZIPLN","BIC","0.1","0.6453615","0.614429949780424","0","0",NA,"0","21.4960448741913"
"237","19","300","20","preferential_attachment","covar","covar_1","PLN_ZIvar","BIC","0.11","0.81236","0.579449839048089","0","0",NA,"0","7.88065195083618"
"238","20","300","20","preferential_attachment","covar","covar_1","PLN","BIC","0.13","0.475688","0.49289525289324","0.105","0.368","0.28","0.318","28.1172034740448"
"239","20","300","20","preferential_attachment","covar","covar_1","ZIPLN","BIC","0.14","0.4528235","0.602091219405486","0","0.158","1","0.273","23.4285712242126"
"240","20","300","20","preferential_attachment","covar","covar_1","PLN_ZIvar","BIC","0.1","0.511574","0.553772056791626","0.006","0.211","0.8","0.333","20.1966421604156"
"241","21","300","20","preferential_attachment","covar","covar_1","PLN","BIC","0.15","0.3687495","0.436440712422905","0.526","0.421","0.082","0.137","28.0334982872009"
"242","21","300","20","preferential_attachment","covar","covar_1","ZIPLN","BIC","0.11","0.541498","0.574779408066125","0","0",NA,"0","11.5370233058929"
"243","21","300","20","preferential_attachment","covar","covar_1","PLN_ZIvar","BIC","0.13","0.6294475","0.535380853247557","0","0",NA,"0","12.3135600090027"
"244","22","300","20","preferential_attachment","covar","covar_1","PLN","BIC","0.13","0.3529845","0.501430034469583","0.105","0.263","0.217","0.238","29.9950335025787"
"245","22","300","20","preferential_attachment","covar","covar_1","ZIPLN","BIC","0.09","0.5827315","0.619745267083306","0","0.158","1","0.273","10.1352407932281"
"246","22","300","20","preferential_attachment","covar","covar_1","PLN_ZIvar","BIC","0.1","0.6419775","0.57502693836416","0","0.158","1","0.273","19.7079236507416"
"247","23","300","20","preferential_attachment","covar","covar_1","PLN","BIC","0.15","0.394569","0.478255793301329","0.099","0.316","0.261","0.286","29.9548807144165"
"248","23","300","20","preferential_attachment","covar","covar_1","ZIPLN","BIC","0.12","0.445054","0.600740742992795","0","0.158","1","0.273","21.1929886341095"
"249","23","300","20","preferential_attachment","covar","covar_1","PLN_ZIvar","BIC","0.12","0.587041","0.545805995966982","0","0.158","1","0.273","12.0740537643433"
"250","24","300","20","preferential_attachment","covar","covar_1","PLN","BIC","0.16","0.3801635","0.463812591223862","0.088","0.158","0.167","0.162","56.733304977417"
"251","24","300","20","preferential_attachment","covar","covar_1","ZIPLN","BIC","0.12","0.50968","0.587742557200852","0","0.105","1","0.19","9.67985558509827"
"252","24","300","20","preferential_attachment","covar","covar_1","PLN_ZIvar","BIC","0.13","0.5908365","0.548028167169776","0","0.105","1","0.19","18.9842705726624"
"253","25","300","20","preferential_attachment","covar","covar_1","PLN","BIC","0.16","0.3958675","0.494549057260206","0.123","0.211","0.16","0.182","28.1567780971527"
"254","25","300","20","preferential_attachment","covar","covar_1","ZIPLN","BIC","0.1","0.6377555","0.608879950534646","0.035","0.526","0.625","0.571","15.9729907512665"
"255","25","300","20","preferential_attachment","covar","covar_1","PLN_ZIvar","BIC","0.13","0.626935","0.564938888553882","0.023","0.368","0.636","0.467","9.8473527431488"
"256","26","300","20","preferential_attachment","covar","covar_1","PLN","BIC","0.13","0.362555","0.547999588569175","0.395","0.444","0.105","0.17","12.215175151825"
"257","26","300","20","preferential_attachment","covar","covar_1","ZIPLN","BIC","0.11","0.5106865","0.658387703694331","0.006","0.111","0.667","0.19","8.60959887504578"
"258","26","300","20","preferential_attachment","covar","covar_1","PLN_ZIvar","BIC","0.11","0.613057","0.614730736458887","0.017","0.333","0.667","0.444","12.29692029953"
"259","27","300","20","preferential_attachment","covar","covar_1","PLN","BIC","0.15","0.4380085","0.476273105143175","0.257","0.421","0.154","0.225","14.6434500217438"
"260","27","300","20","preferential_attachment","covar","covar_1","ZIPLN","BIC","0.1","0.5601045","0.610438969087564","0.006","0.211","0.8","0.333","16.7704503536224"
"261","27","300","20","preferential_attachment","covar","covar_1","PLN_ZIvar","BIC","0.12","0.646607","0.557706833043246","0.006","0.263","0.833","0.4","9.44271397590637"
"262","28","300","20","preferential_attachment","covar","covar_1","PLN","BIC","0.14","0.4605195","0.443740342690264","0.135","0.211","0.148","0.174","15.5151731967926"
"263","28","300","20","preferential_attachment","covar","covar_1","ZIPLN","BIC","0.11","0.6790145","0.567879965138573","0","0.211","1","0.348","11.0173995494843"
"264","28","300","20","preferential_attachment","covar","covar_1","PLN_ZIvar","BIC","0.12","0.7013715","0.527471336155858","0","0",NA,"0","5.62221360206604"
"265","29","300","20","preferential_attachment","covar","covar_1","PLN","BIC","0.16","0.4162785","0.454311420165144","0.228","0.421","0.17","0.242","12.3516750335693"
"266","29","300","20","preferential_attachment","covar","covar_1","ZIPLN","BIC","0.1","0.573081","0.569679256987004","0.105","0.842","0.471","0.604","8.27560329437256"
"267","29","300","20","preferential_attachment","covar","covar_1","PLN_ZIvar","BIC","0.13","0.717902","0.528693753150889","0.082","0.842","0.533","0.653","11.2217533588409"
"268","30","300","20","preferential_attachment","covar","covar_1","PLN","BIC","0.15","0.2849185","0.523894421202409","0.205","0.263","0.125","0.169","9.0093891620636"
"269","30","300","20","preferential_attachment","covar","covar_1","ZIPLN","BIC","0.11","0.489999","0.621873424416095","0.006","0.263","0.833","0.4","12.7345812320709"
"270","30","300","20","preferential_attachment","covar","covar_1","PLN_ZIvar","BIC","0.13","0.562598","0.585948494585472","0","0.053","1","0.1","6.62278413772583"
